747982 	 -82831 	 -82819 	 -82819 	 -82819 	 3 	 2938 	 960 	 -271	 43947
747984 	 -82830 	 -82819 	 -82819 	 -82819 	 0 	 2931 	 958 	 -293	 44718
747987 	 -82831 	 -82819 	 -82819 	 -82819 	 0 	 2938 	 958 	 -296	 43947
747989 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2938 	 958 	 -283	 44204
747991 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2689 	 958 	 -288	 44204
747993 	 -82831 	 -82819 	 -82819 	 -82819 	 1 	 2938 	 958 	 -275	 45489
747995 	 -82831 	 -82819 	 -82819 	 -82819 	 1 	 2695 	 958 	 -246	 44975
747997 	 -82831 	 -82819 	 -82819 	 -82819 	 0 	 2695 	 958 	 -248	 44461
747999 	 -82832 	 -82819 	 -82819 	 -82819 	 -1 	 2689 	 957 	 -288	 43690
748001 	 -82833 	 -82819 	 -82819 	 -82819 	 -1 	 2689 	 957 	 -275	 43433
748003 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2689 	 958 	 -270	 44204
748005 	 -82833 	 -82819 	 -82819 	 -82819 	 0 	 2695 	 958 	 -274	 43433
748007 	 -82834 	 -82819 	 -82819 	 -82819 	 0 	 2715 	 958 	 -275	 42405
748009 	 -82831 	 -82819 	 -82819 	 -82819 	 2 	 2938 	 959 	 -296	 43947
748011 	 -82830 	 -82819 	 -82819 	 -82819 	 4 	 2938 	 961 	 -249	 44718
748013 	 -82831 	 -82819 	 -82819 	 -82819 	 1 	 2689 	 958 	 -263	 43947
748015 	 -82832 	 -82819 	 -82819 	 -82819 	 -1 	 2689 	 957 	 -256	 43176
748017 	 -82832 	 -82819 	 -82819 	 -82819 	 -1 	 2695 	 957 	 -282	 43176
748019 	 -82833 	 -82819 	 -82819 	 -82819 	 0 	 2689 	 958 	 -281	 42919
748021 	 -82831 	 -82819 	 -82819 	 -82819 	 2 	 2938 	 959 	 -273	 44461
748023 	 -82830 	 -82819 	 -82819 	 -82819 	 2 	 2931 	 959 	 -273	 44718
748025 	 -82830 	 -82819 	 -82819 	 -82819 	 2 	 2925 	 959 	 -263	 44718
748027 	 -82831 	 -82819 	 -82819 	 -82819 	 0 	 2931 	 958 	 -259	 43947
748029 	 -82830 	 -82819 	 -82819 	 -82819 	 0 	 2925 	 958 	 -273	 45232
748031 	 -82831 	 -82819 	 -82819 	 -82819 	 0 	 2938 	 958 	 -242	 44975
748033 	 -82833 	 -82819 	 -82819 	 -82819 	 -1 	 2695 	 957 	 -265	 42662
748035 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2695 	 958 	 -264	 44204
748037 	 -82830 	 -82819 	 -82819 	 -82819 	 0 	 2925 	 958 	 -263	 46260
748039 	 -82831 	 -82819 	 -82819 	 -82819 	 2 	 2925 	 959 	 -259	 43947
748041 	 -82832 	 -82819 	 -82819 	 -82819 	 -1 	 2931 	 957 	 -285	 42405
748043 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2931 	 958 	 -275	 42919
748045 	 -82832 	 -82819 	 -82819 	 -82819 	 -1 	 2938 	 957 	 -287	 43433
748047 	 -82833 	 -82819 	 -82819 	 -82819 	 0 	 2931 	 958 	 -296	 42662
748049 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2931 	 958 	 -285	 43947
748051 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2938 	 958 	 -283	 42919
748053 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2938 	 958 	 -267	 42405
748055 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2938 	 958 	 -282	 42405
748057 	 -82831 	 -82819 	 -82819 	 -82819 	 1 	 2931 	 958 	 -286	 43947
748059 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2702 	 958 	 -284	 42405
748061 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2938 	 958 	 -293	 42919
748063 	 -82831 	 -82819 	 -82819 	 -82819 	 2 	 2931 	 959 	 -280	 44718
748065 	 -82828 	 -82819 	 -82819 	 -82819 	 3 	 2925 	 960 	 -258	 46003
748067 	 -82830 	 -82819 	 -82819 	 -82819 	 0 	 2938 	 958 	 -244	 44204
748069 	 -82832 	 -82819 	 -82819 	 -82819 	 -2 	 2702 	 956 	 -278	 42919
748071 	 -82832 	 -82819 	 -82819 	 -82819 	 -2 	 2709 	 956 	 -267	 43433
748073 	 -82833 	 -82819 	 -82819 	 -82819 	 -1 	 2715 	 957 	 -285	 42662
748075 	 -82831 	 -82819 	 -82819 	 -82819 	 1 	 2702 	 958 	 -275	 44204
748077 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2709 	 958 	 -273	 43947
748079 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2689 	 958 	 -256	 43433
748081 	 -82832 	 -82819 	 -82819 	 -82819 	 -1 	 2689 	 957 	 -274	 43433
748083 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2695 	 958 	 -271	 43433
748085 	 -82833 	 -82819 	 -82819 	 -82819 	 0 	 2695 	 958 	 -277	 42662
748087 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2695 	 958 	 -291	 42919
748089 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2695 	 958 	 -269	 43433
748091 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2689 	 958 	 -295	 43433
748093 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2695 	 958 	 -290	 42919
748095 	 -82832 	 -82819 	 -82819 	 -82819 	 2 	 2938 	 959 	 -278	 41891
748097 	 -82830 	 -82819 	 -82819 	 -82819 	 3 	 2938 	 960 	 -287	 43947
748099 	 -82830 	 -82819 	 -82819 	 -82819 	 2 	 2689 	 959 	 -273	 44975
748101 	 -82831 	 -82819 	 -82819 	 -82819 	 -2 	 2925 	 956 	 -255	 44204
748103 	 -82833 	 -82819 	 -82819 	 -82819 	 -3 	 2695 	 955 	 -273	 43176
748105 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2695 	 958 	 -264	 42919
748107 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2938 	 958 	 -282	 43433
748109 	 -82833 	 -82819 	 -82819 	 -82819 	 2 	 2695 	 959 	 -279	 42662
748111 	 -82831 	 -82819 	 -82819 	 -82819 	 0 	 2689 	 958 	 -300	 44204
748113 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2702 	 958 	 -277	 43433
748115 	 -82831 	 -82819 	 -82819 	 -82819 	 1 	 2931 	 958 	 -291	 44718
748117 	 -82831 	 -82819 	 -82819 	 -82819 	 0 	 2931 	 958 	 -248	 44204
748119 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2938 	 958 	 -275	 43433
748121 	 -82832 	 -82819 	 -82819 	 -82819 	 -1 	 2689 	 957 	 -300	 43433
748123 	 -82834 	 -82819 	 -82819 	 -82819 	 -3 	 2689 	 955 	 -270	 41634
748125 	 -82833 	 -82819 	 -82819 	 -82819 	 1 	 2695 	 958 	 -291	 42662
748127 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2689 	 958 	 -272	 42405
748129 	 -82833 	 -82819 	 -82819 	 -82819 	 2 	 2689 	 959 	 -281	 41634
748131 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2938 	 958 	 -284	 42919
748133 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2695 	 958 	 -287	 43947
748135 	 -82831 	 -82819 	 -82819 	 -82819 	 3 	 2689 	 960 	 -273	 44204
748137 	 -82830 	 -82819 	 -82819 	 -82819 	 2 	 2931 	 959 	 -271	 44975
748139 	 -82831 	 -82819 	 -82819 	 -82819 	 1 	 2695 	 958 	 -246	 44718
748141 	 -82831 	 -82819 	 -82819 	 -82819 	 -1 	 2938 	 957 	 -248	 43690
748143 	 -82832 	 -82819 	 -82819 	 -82819 	 -1 	 2695 	 957 	 -285	 43433
748145 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2702 	 958 	 -270	 42919
748147 	 -82833 	 -82819 	 -82819 	 -82819 	 0 	 2709 	 958 	 -291	 41891
748149 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2689 	 958 	 -287	 43433
748151 	 -82831 	 -82819 	 -82819 	 -82819 	 2 	 2695 	 959 	 -275	 44204
748153 	 -82830 	 -82819 	 -82819 	 -82819 	 2 	 2689 	 959 	 -278	 46003
748155 	 -82831 	 -82819 	 -82819 	 -82819 	 2 	 2709 	 959 	 -244	 44718
748157 	 -82830 	 -82819 	 -82819 	 -82819 	 0 	 2709 	 958 	 -248	 44975
748159 	 -82831 	 -82819 	 -82819 	 -82819 	 0 	 2715 	 958 	 -259	 44718
748161 	 -82831 	 -82819 	 -82819 	 -82819 	 -1 	 2709 	 957 	 -282	 44204
748163 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2715 	 958 	 -279	 43433
748165 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2715 	 958 	 -265	 42919
748167 	 -82834 	 -82819 	 -82819 	 -82819 	 -1 	 2715 	 957 	 -275	 40606
748169 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2702 	 958 	 -293	 42662
748171 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2695 	 958 	 -294	 42662
748173 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2709 	 958 	 -287	 43176
748175 	 -82833 	 -82819 	 -82819 	 -82819 	 0 	 2709 	 958 	 -256	 42405
748177 	 -82833 	 -82819 	 -82819 	 -82819 	 -2 	 2709 	 956 	 -267	 42919
748179 	 -82834 	 -82819 	 -82819 	 -82819 	 0 	 2709 	 958 	 -290	 41634
748181 	 -82834 	 -82819 	 -82819 	 -82819 	 -1 	 2715 	 957 	 -283	 41120
748183 	 -82834 	 -82819 	 -82819 	 -82819 	 1 	 2715 	 958 	 -266	 40606
748185 	 -82832 	 -82819 	 -82819 	 -82819 	 3 	 2702 	 960 	 -287	 42662
748187 	 -82831 	 -82819 	 -82819 	 -82819 	 3 	 2689 	 960 	 -287	 43176
748189 	 -82832 	 -82819 	 -82819 	 -82819 	 1 	 2702 	 958 	 -273	 42662
748191 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2702 	 958 	 -267	 42662
748193 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2695 	 958 	 -294	 43176
748195 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2702 	 958 	 -269	 43176
748197 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2695 	 958 	 -293	 44204
748199 	 -82832 	 -82819 	 -82819 	 -82819 	 0 	 2689 	 958 	 -283	 43176
748201 	 -82833 	 -82819 	 -82819 	 -82819 	 0 	 2689 	 958 	 -299	 42405
748203 	 -82831 	 -82819 	 -82819 	 -82819 	 2 	 2931 	 959 	 -301	 43947
748205 	 -82830 	 -82819 	 -82819 	 -82819 	 2 	 2925 	 959 	 -250	 45489
