0.0000 	 0.0000 	 0.0000 	 0 	 0 	 0.0000 	 0.0000 	 0.0000 	 0.0000 	 0.0000 	 0.0000
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.8477 	 -10.3629 	 6.9693 	 -0.2967 	 0.2253 	 -0.3917
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.8524 	 -10.3615 	 6.8978 	 -0.2974 	 0.2248 	 -0.3880
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.8279 	 -10.3465 	 6.9031 	 -0.2962 	 0.2248 	 -0.3867
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.8279 	 -10.3458 	 6.9479 	 -0.2976 	 0.2256 	 -0.3854
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.8584 	 -10.3288 	 6.9523 	 -0.2972 	 0.2258 	 -0.3838
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.8602 	 -10.3605 	 6.9156 	 -0.2974 	 0.2251 	 -0.3819
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.8620 	 -10.3606 	 6.9194 	 -0.2974 	 0.2251 	 -0.3807
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.8925 	 -10.3758 	 6.8835 	 -0.2978 	 0.2246 	 -0.3789
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.8937 	 -10.3428 	 6.8446 	 -0.2980 	 0.2247 	 -0.3778
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.9242 	 -10.3913 	 6.8075 	 -0.2976 	 0.2256 	 -0.3768
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.8985 	 -10.3751 	 6.8127 	 -0.2978 	 0.2252 	 -0.3750
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.9550 	 -10.3740 	 6.8978 	 -0.2982 	 0.2259 	 -0.3737
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.9272 	 -10.3898 	 6.8598 	 -0.2990 	 0.2264 	 -0.3729
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.9292 	 -10.3894 	 6.8216 	 -0.2990 	 0.2254 	 -0.3717
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.9307 	 -10.3896 	 6.8670 	 -0.2990 	 0.2262 	 -0.3707
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.9322 	 -10.3573 	 6.8689 	 -0.2990 	 0.2264 	 -0.3696
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.9047 	 -10.3737 	 6.8717 	 -0.2989 	 0.2260 	 -0.3688
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -7.9068 	 -10.3736 	 6.9167 	 -0.2982 	 0.2259 	 -0.3676
