36626 	 -84344 	 -84391 	 -84391 	 -84391 	 1 	 19 	 839 	 89
36628 	 -84344 	 -84391 	 -84391 	 -84391 	 1 	 26 	 839 	 80
36631 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 33 	 839 	 87
36633 	 -84346 	 -84391 	 -84391 	 -84391 	 -2 	 33 	 837 	 81
36635 	 -84348 	 -84391 	 -84391 	 -84391 	 -2 	 53 	 837 	 97
36637 	 -84347 	 -84391 	 -84391 	 -84391 	 0 	 39 	 839 	 92
36639 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 19 	 839 	 85
36641 	 -84346 	 -84391 	 -84391 	 -84391 	 4 	 26 	 842 	 88
36643 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 76
36645 	 -84346 	 -84391 	 -84391 	 -84391 	 1 	 26 	 839 	 76
36647 	 -84346 	 -84391 	 -84391 	 -84391 	 -2 	 19 	 837 	 89
36649 	 -84347 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 107
36651 	 -84347 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 93
36653 	 -84346 	 -84391 	 -84391 	 -84391 	 1 	 19 	 839 	 85
36655 	 -84344 	 -84391 	 -84391 	 -84391 	 2 	 19 	 840 	 122
36657 	 -84344 	 -84391 	 -84391 	 -84391 	 2 	 19 	 840 	 78
36659 	 -84343 	 -84391 	 -84391 	 -84391 	 2 	 13 	 840 	 73
36661 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 19 	 839 	 77
36663 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 6 	 839 	 71
36665 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 62
36667 	 -84343 	 -84391 	 -84391 	 -84391 	 1 	 6 	 839 	 77
36669 	 -84343 	 -84391 	 -84391 	 -84391 	 2 	 6 	 840 	 69
36671 	 -84342 	 -84391 	 -84391 	 -84391 	 2 	 -262 	 840 	 106
36673 	 -84342 	 -84391 	 -84391 	 -84391 	 0 	 -262 	 839 	 75
36675 	 -84342 	 -84391 	 -84391 	 -84391 	 0 	 0 	 839 	 79
36677 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 -262 	 839 	 80
36679 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 -275 	 839 	 77
36681 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 -269 	 839 	 111
36683 	 -84346 	 -84391 	 -84391 	 -84391 	 -1 	 0 	 838 	 80
36685 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 75
36687 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 0 	 839 	 73
36689 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 6 	 839 	 75
36691 	 -84347 	 -84391 	 -84391 	 -84391 	 -2 	 26 	 837 	 108
36693 	 -84347 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 75
36695 	 -84346 	 -84391 	 -84391 	 -84391 	 1 	 13 	 839 	 67
36697 	 -84346 	 -84391 	 -84391 	 -84391 	 1 	 6 	 839 	 81
36699 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 6 	 839 	 66
36701 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 98
36703 	 -84346 	 -84391 	 -84391 	 -84391 	 2 	 6 	 840 	 83
36705 	 -84344 	 -84391 	 -84391 	 -84391 	 1 	 19 	 839 	 68
36707 	 -84344 	 -84391 	 -84391 	 -84391 	 2 	 13 	 840 	 91
36709 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 81
36711 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 19 	 839 	 81
36713 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 81
36715 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 72
36717 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 19 	 839 	 97
36719 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 19 	 839 	 91
36721 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 82
36723 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 19 	 839 	 95
36725 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 83
36727 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 39 	 839 	 77
36729 	 -84344 	 -84391 	 -84391 	 -84391 	 1 	 26 	 839 	 72
36731 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 89
36734 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 104
36736 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 80
36738 	 -84344 	 -84391 	 -84391 	 -84391 	 2 	 6 	 840 	 85
36740 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 65
36742 	 -84344 	 -84391 	 -84391 	 -84391 	 1 	 19 	 839 	 93
36744 	 -84344 	 -84391 	 -84391 	 -84391 	 1 	 13 	 839 	 104
36746 	 -84343 	 -84391 	 -84391 	 -84391 	 2 	 13 	 840 	 108
36748 	 -84343 	 -84391 	 -84391 	 -84391 	 1 	 6 	 839 	 83
36750 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 6 	 839 	 92
36752 	 -84343 	 -84391 	 -84391 	 -84391 	 1 	 13 	 839 	 81
36754 	 -84342 	 -84391 	 -84391 	 -84391 	 0 	 -262 	 839 	 83
36756 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 6 	 839 	 74
36758 	 -84344 	 -84391 	 -84391 	 -84391 	 -2 	 26 	 837 	 81
36760 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 75
36762 	 -84342 	 -84391 	 -84391 	 -84391 	 2 	 -262 	 840 	 82
36764 	 -84342 	 -84391 	 -84391 	 -84391 	 4 	 0 	 842 	 82
36766 	 -84342 	 -84391 	 -84391 	 -84391 	 1 	 0 	 839 	 75
36768 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 78
36770 	 -84342 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 72
36772 	 -84342 	 -84391 	 -84391 	 -84391 	 1 	 0 	 839 	 72
36774 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 19 	 839 	 95
36776 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 0 	 839 	 85
36778 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 73
36780 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 6 	 839 	 77
36782 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 0 	 839 	 104
36784 	 -84343 	 -84391 	 -84391 	 -84391 	 1 	 6 	 839 	 71
36786 	 -84342 	 -84391 	 -84391 	 -84391 	 0 	 -269 	 839 	 85
36788 	 -84344 	 -84391 	 -84391 	 -84391 	 -1 	 13 	 838 	 68
36790 	 -84346 	 -84391 	 -84391 	 -84391 	 -1 	 19 	 838 	 79
36792 	 -84344 	 -84391 	 -84391 	 -84391 	 -1 	 26 	 838 	 77
36794 	 -84347 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 84
36796 	 -84347 	 -84391 	 -84391 	 -84391 	 -1 	 33 	 838 	 80
36798 	 -84347 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 109
36800 	 -84344 	 -84391 	 -84391 	 -84391 	 2 	 13 	 840 	 89
36802 	 -84343 	 -84391 	 -84391 	 -84391 	 3 	 13 	 841 	 73
36804 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 89
36806 	 -84347 	 -84391 	 -84391 	 -84391 	 -1 	 19 	 838 	 65
36808 	 -84346 	 -84391 	 -84391 	 -84391 	 0 	 33 	 839 	 115
36810 	 -84346 	 -84391 	 -84391 	 -84391 	 1 	 33 	 839 	 79
36812 	 -84343 	 -84391 	 -84391 	 -84391 	 3 	 13 	 841 	 82
36814 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 0 	 839 	 83
36816 	 -84344 	 -84391 	 -84391 	 -84391 	 1 	 13 	 839 	 83
36818 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 6 	 839 	 99
36820 	 -84343 	 -84391 	 -84391 	 -84391 	 1 	 6 	 839 	 71
36822 	 -84342 	 -84391 	 -84391 	 -84391 	 2 	 6 	 840 	 85
36824 	 -84343 	 -84391 	 -84391 	 -84391 	 0 	 13 	 839 	 83
36826 	 -84344 	 -84391 	 -84391 	 -84391 	 0 	 26 	 839 	 55
