145457 	 -63558 	 -63708 	 -63708 	 -63708 	 0 	 53 	 726 	 -21	 48316
145459 	 -63557 	 -63708 	 -63708 	 -63708 	 2 	 53 	 727 	 -33	 49344
145462 	 -63555 	 -63708 	 -63708 	 -63708 	 2 	 46 	 727 	 -37	 51143
145464 	 -63555 	 -63708 	 -63708 	 -63708 	 1 	 33 	 726 	 -40	 51657
145466 	 -63554 	 -63708 	 -63708 	 -63708 	 1 	 46 	 726 	 -37	 51914
145468 	 -63555 	 -63708 	 -63708 	 -63708 	 0 	 46 	 726 	 -23	 50629
145470 	 -63558 	 -63708 	 -63708 	 -63708 	 -1 	 46 	 725 	 -35	 49087
145472 	 -63558 	 -63708 	 -63708 	 -63708 	 0 	 53 	 726 	 -18	 48573
145474 	 -63555 	 -63708 	 -63708 	 -63708 	 0 	 39 	 726 	 -45	 49601
145476 	 -63555 	 -63708 	 -63708 	 -63708 	 3 	 39 	 728 	 -36	 49601
145478 	 -63553 	 -63708 	 -63708 	 -63708 	 3 	 39 	 728 	 -27	 51914
145480 	 -63552 	 -63708 	 -63708 	 -63708 	 3 	 26 	 728 	 -20	 53199
145482 	 -63554 	 -63708 	 -63708 	 -63708 	 0 	 19 	 726 	 -34	 52685
145484 	 -63554 	 -63708 	 -63708 	 -63708 	 -1 	 26 	 725 	 -31	 52685
145486 	 -63555 	 -63708 	 -63708 	 -63708 	 -2 	 39 	 724 	 -52	 51914
145488 	 -63557 	 -63708 	 -63708 	 -63708 	 0 	 39 	 726 	 -42	 51143
145490 	 -63555 	 -63708 	 -63708 	 -63708 	 0 	 53 	 726 	 -27	 50886
145492 	 -63555 	 -63708 	 -63708 	 -63708 	 2 	 53 	 727 	 -31	 50886
145494 	 -63554 	 -63708 	 -63708 	 -63708 	 2 	 39 	 727 	 -29	 51657
145496 	 -63554 	 -63708 	 -63708 	 -63708 	 0 	 33 	 726 	 -25	 51143
145498 	 -63555 	 -63708 	 -63708 	 -63708 	 0 	 39 	 726 	 -39	 50886
