13495 	 99 	 0 	 0 	 0 	 0 	 32511 	 -32 	 413	 817 	 -99
13496 	 99 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 415	 817 	 -99
13497 	 99 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 392	 817 	 -99
13498 	 99 	 0 	 0 	 0 	 0 	 32511 	 -32 	 402	 819 	 -99
13499 	 98 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 391	 818 	 -98
13500 	 98 	 0 	 0 	 0 	 0 	 32511 	 -32 	 396	 820 	 -98
13501 	 98 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 401	 820 	 -98
13502 	 97 	 0 	 0 	 0 	 -2 	 32511 	 -33 	 413	 813 	 -97
13503 	 97 	 0 	 0 	 0 	 0 	 32511 	 -32 	 431	 813 	 -97
13504 	 97 	 0 	 0 	 0 	 0 	 32511 	 -32 	 403	 815 	 -97
13505 	 98 	 0 	 0 	 0 	 0 	 32511 	 -32 	 389	 819 	 -98
13506 	 98 	 0 	 0 	 0 	 1 	 32511 	 -31 	 403	 819 	 -98
13507 	 99 	 0 	 0 	 0 	 2 	 32511 	 -30 	 398	 820 	 -99
13508 	 99 	 0 	 0 	 0 	 2 	 32511 	 -30 	 410	 822 	 -99
13509 	 98 	 0 	 0 	 0 	 0 	 32511 	 -32 	 404	 819 	 -98
13511 	 97 	 0 	 0 	 0 	 0 	 32511 	 -32 	 411	 816 	 -97
13512 	 97 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 395	 816 	 -97
13513 	 97 	 0 	 0 	 0 	 0 	 32511 	 -32 	 408	 816 	 -97
13514 	 97 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 407	 816 	 -97
13515 	 97 	 0 	 0 	 0 	 0 	 32511 	 -32 	 385	 816 	 -97
13516 	 97 	 0 	 0 	 0 	 0 	 32511 	 -32 	 408	 816 	 -97
13517 	 97 	 0 	 0 	 0 	 0 	 32511 	 -32 	 415	 816 	 -97
13518 	 97 	 0 	 0 	 0 	 0 	 32511 	 -32 	 405	 815 	 -97
13519 	 97 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 407	 815 	 -97
13520 	 97 	 0 	 0 	 0 	 1 	 32511 	 -31 	 415	 813 	 -97
13521 	 95 	 0 	 0 	 0 	 0 	 32511 	 -32 	 392	 809 	 -95
13522 	 95 	 0 	 0 	 0 	 0 	 32511 	 -32 	 397	 811 	 -95
13523 	 95 	 0 	 0 	 0 	 0 	 32511 	 -32 	 393	 812 	 -95
13524 	 97 	 0 	 0 	 0 	 1 	 32511 	 -31 	 397	 815 	 -97
13525 	 98 	 0 	 0 	 0 	 2 	 32511 	 -30 	 385	 818 	 -98
13526 	 98 	 0 	 0 	 0 	 1 	 32511 	 -31 	 405	 818 	 -98
13527 	 98 	 0 	 0 	 0 	 1 	 32511 	 -31 	 416	 818 	 -98
13528 	 98 	 0 	 0 	 0 	 2 	 32511 	 -30 	 419	 818 	 -98
13529 	 98 	 0 	 0 	 0 	 2 	 32511 	 -30 	 386	 820 	 -98
13530 	 99 	 0 	 0 	 0 	 2 	 32511 	 -30 	 415	 823 	 -99
13531 	 100 	 0 	 0 	 0 	 2 	 32511 	 -30 	 401	 827 	 -100
13532 	 100 	 0 	 0 	 0 	 1 	 32511 	 -31 	 424	 829 	 -100
13533 	 99 	 0 	 0 	 0 	 2 	 32511 	 -30 	 424	 825 	 -99
13534 	 99 	 0 	 0 	 0 	 0 	 32511 	 -32 	 421	 826 	 -99
13535 	 98 	 0 	 0 	 0 	 -2 	 32511 	 -33 	 416	 820 	 -98
13536 	 97 	 0 	 0 	 0 	 -2 	 32511 	 -33 	 430	 817 	 -97
13537 	 95 	 0 	 0 	 0 	 -3 	 32511 	 -34 	 402	 812 	 -95
13538 	 97 	 0 	 0 	 0 	 0 	 32511 	 -32 	 395	 815 	 -97
13539 	 97 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 406	 817 	 -97
13540 	 97 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 400	 819 	 -97
13541 	 95 	 0 	 0 	 0 	 0 	 32511 	 -32 	 388	 816 	 -95
13542 	 95 	 0 	 0 	 0 	 0 	 32511 	 -32 	 397	 816 	 -95
13543 	 95 	 0 	 0 	 0 	 0 	 32511 	 -32 	 409	 816 	 -95
13544 	 94 	 0 	 0 	 0 	 -2 	 32511 	 -33 	 409	 813 	 -94
13545 	 94 	 0 	 0 	 0 	 -2 	 32511 	 -33 	 409	 813 	 -94
13546 	 93 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 404	 810 	 -93
13547 	 93 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 392	 810 	 -93
13548 	 93 	 0 	 0 	 0 	 -1 	 32511 	 -32 	 391	 810 	 -93
13549 	 93 	 0 	 0 	 0 	 0 	 32511 	 -32 	 391	 810 	 -93
13550 	 94 	 0 	 0 	 0 	 0 	 32511 	 -32 	 397	 814 	 -94
13551 	 94 	 0 	 0 	 0 	 0 	 32511 	 -32 	 397	 816 	 -94
