87543 	 58379 	 0 	 0 	 0 	 -90 	 -937 	 -568 	 556	 876 	 -576
87543 	 58379 	 0 	 0 	 0 	 -90 	 -937 	 -568 	 556	 876 	 -576
87544 	 58371 	 0 	 0 	 0 	 -90 	 -944 	 -568 	 525	 887 	 -576
87545 	 58364 	 0 	 0 	 0 	 -84 	 -963 	 -562 	 525	 906 	 -574
87547 	 58342 	 0 	 0 	 0 	 -92 	 -950 	 -570 	 536	 924 	 -580
87549 	 58323 	 0 	 0 	 0 	 -92 	 -963 	 -570 	 549	 950 	 -580
87550 	 58313 	 0 	 0 	 0 	 -94 	 -970 	 -572 	 531	 965 	 -580
87551 	 58303 	 0 	 0 	 0 	 -100 	 -963 	 -578 	 531	 981 	 -576
87552 	 58293 	 0 	 0 	 0 	 -96 	 -957 	 -574 	 553	 992 	 -576
87554 	 58274 	 0 	 0 	 0 	 -96 	 -977 	 -574 	 535	 1045 	 -558
87555 	 58264 	 0 	 0 	 0 	 -96 	 -977 	 -574 	 535	 1052 	 -560
87556 	 58255 	 0 	 0 	 0 	 -96 	 -970 	 -574 	 588	 1063 	 -560
87557 	 58244 	 0 	 0 	 0 	 -96 	 -970 	 -574 	 568	 1068 	 -564
87558 	 58234 	 0 	 0 	 0 	 -96 	 -970 	 -574 	 557	 1080 	 -564
87559 	 58225 	 0 	 0 	 0 	 -100 	 -977 	 -578 	 557	 1090 	 -564
87562 	 58195 	 0 	 0 	 0 	 -98 	 -990 	 -576 	 594	 1123 	 -564
87563 	 58182 	 0 	 0 	 0 	 -102 	 -990 	 -579 	 594	 1128 	 -568
87564 	 58168 	 0 	 0 	 0 	 -108 	 -977 	 -585 	 707	 1136 	 -568
87565 	 58159 	 0 	 0 	 0 	 -108 	 -990 	 -585 	 707	 1146 	 -568
87566 	 58147 	 0 	 0 	 0 	 -110 	 -983 	 -587 	 644	 1153 	 -570
87567 	 58134 	 0 	 0 	 0 	 -116 	 -977 	 -593 	 639	 1162 	 -570
87568 	 58124 	 0 	 0 	 0 	 -116 	 -990 	 -593 	 657	 1174 	 -570
87569 	 58112 	 0 	 0 	 0 	 -114 	 -990 	 -591 	 626	 1181 	 -572
87570 	 58099 	 0 	 0 	 0 	 -114 	 -970 	 -591 	 626	 1185 	 -574
87571 	 58086 	 0 	 0 	 0 	 -120 	 -970 	 -597 	 620	 1191 	 -574
87572 	 58074 	 0 	 0 	 0 	 -120 	 -977 	 -597 	 616	 1197 	 -574
87572 	 58074 	 0 	 0 	 0 	 -120 	 -977 	 -597 	 616	 1197 	 -574
87575 	 58035 	 0 	 0 	 0 	 -126 	 -983 	 -602 	 624	 1221 	 -574
87576 	 58022 	 0 	 0 	 0 	 -126 	 -990 	 -602 	 631	 1230 	 -574
87576 	 58022 	 0 	 0 	 0 	 -126 	 -990 	 -602 	 631	 1230 	 -574
87578 	 57996 	 0 	 0 	 0 	 -128 	 -983 	 -604 	 641	 1240 	 -578
87579 	 57983 	 0 	 0 	 0 	 -130 	 -997 	 -606 	 640	 1252 	 -576
87581 	 57954 	 0 	 0 	 0 	 -134 	 -977 	 -610 	 670	 1259 	 -585
87581 	 57954 	 0 	 0 	 0 	 -134 	 -977 	 -610 	 670	 1259 	 -585
87582 	 57942 	 0 	 0 	 0 	 -132 	 -997 	 -608 	 681	 1270 	 -585
87582 	 57942 	 0 	 0 	 0 	 -132 	 -997 	 -608 	 681	 1270 	 -585
87583 	 57929 	 0 	 0 	 0 	 -132 	 -1010 	 -608 	 679	 1278 	 -587
87585 	 57896 	 0 	 0 	 0 	 -142 	 -977 	 -618 	 719	 1286 	 -593
87585 	 57896 	 0 	 0 	 0 	 -142 	 -977 	 -618 	 719	 1286 	 -593
87588 	 57856 	 0 	 0 	 0 	 -142 	 -1010 	 -618 	 669	 1323 	 -591
87589 	 57841 	 0 	 0 	 0 	 -144 	 -1010 	 -620 	 669	 1333 	 -591
87589 	 57841 	 0 	 0 	 0 	 -144 	 -1010 	 -620 	 669	 1333 	 -591
87590 	 57823 	 0 	 0 	 0 	 -146 	 -990 	 -622 	 675	 1332 	 -597
87591 	 57811 	 0 	 0 	 0 	 -140 	 -1286 	 -616 	 636	 1348 	 -597
87593 	 57778 	 0 	 0 	 0 	 -152 	 -1010 	 -627 	 658	 1359 	 -602
87593 	 57778 	 0 	 0 	 0 	 -152 	 -1010 	 -627 	 658	 1359 	 -602
87595 	 57748 	 0 	 0 	 0 	 -154 	 -1023 	 -629 	 676	 1386 	 -602
87596 	 57731 	 0 	 0 	 0 	 -152 	 -1293 	 -627 	 676	 1396 	 -604
87597 	 57712 	 0 	 0 	 0 	 -164 	 -1017 	 -639 	 708	 1406 	 -604
87600 	 57660 	 0 	 0 	 0 	 -170 	 -1017 	 -645 	 762	 1429 	 -610
87601 	 57645 	 0 	 0 	 0 	 -170 	 -1313 	 -645 	 543	 1442 	 -610
87602 	 57624 	 0 	 0 	 0 	 -176 	 -1293 	 -650 	 543	 1457 	 -608
87603 	 57604 	 0 	 0 	 0 	 -178 	 -1017 	 -652 	 546	 1466 	 -608
87605 	 57566 	 0 	 0 	 0 	 -186 	 -1017 	 -550 	 517	 1470 	 -618
87606 	 57548 	 0 	 0 	 0 	 -186 	 -1017 	 -550 	 517	 1475 	 -618
87606 	 57548 	 0 	 0 	 0 	 -186 	 -1017 	 -550 	 517	 1475 	 -618
87608 	 57514 	 0 	 0 	 0 	 -182 	 -1293 	 -546 	 514	 1492 	 -620
87609 	 57495 	 0 	 0 	 0 	 -180 	 -1313 	 -544 	 559	 1505 	 -620
87611 	 57455 	 0 	 0 	 0 	 -182 	 -1299 	 -546 	 588	 1529 	 -616
87613 	 57418 	 0 	 0 	 0 	 -184 	 -1326 	 -548 	 651	 1557 	 -616
87614 	 57399 	 0 	 0 	 0 	 -190 	 -1339 	 -554 	 693	 1556 	 -627
87615 	 57378 	 0 	 0 	 0 	 -194 	 -1326 	 -558 	 693	 1569 	 -629
87616 	 57358 	 0 	 0 	 0 	 -190 	 -1326 	 -554 	 652	 1589 	 -627
87617 	 57342 	 0 	 0 	 0 	 -188 	 -1339 	 -552 	 652	 1606 	 -627
87618 	 57321 	 0 	 0 	 0 	 -192 	 -1339 	 -556 	 642	 1604 	 -639
87619 	 57300 	 0 	 0 	 0 	 -196 	 -1339 	 -560 	 642	 1607 	 -645
87620 	 57279 	 0 	 0 	 0 	 -198 	 -1326 	 -562 	 658	 1620 	 -645
87621 	 57261 	 0 	 0 	 0 	 -192 	 -1372 	 -556 	 658	 1632 	 -650
87622 	 57237 	 0 	 0 	 0 	 -200 	 -1352 	 -564 	 707	 1643 	 -652
87623 	 57213 	 0 	 0 	 0 	 -212 	 -1326 	 -575 	 707	 1807 	 -550
87626 	 57153 	 0 	 0 	 0 	 -208 	 -1352 	 -571 	 985	 1843 	 -550
