0.0000 	 0.0000 	 0.0000 	 0 	 0 	 0.0000 	 0.0000 	 0.0000 	 0.0000 	 0.0000 	 0.0000
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6480 	 -17.3001 	 7.0738 	 -0.6867 	 0.0925 	 -1.4981
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6194 	 -17.2847 	 7.0709 	 -0.6859 	 0.0909 	 -1.4992
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6195 	 -17.2841 	 6.9883 	 -0.6866 	 0.0905 	 -1.4992
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6183 	 -17.2840 	 7.0701 	 -0.6866 	 0.0900 	 -1.4992
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.5899 	 -17.2673 	 7.0292 	 -0.6872 	 0.0879 	 -1.4985
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6462 	 -17.2977 	 6.9062 	 -0.6878 	 0.0872 	 -1.4981
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6180 	 -17.3141 	 6.9905 	 -0.6882 	 0.0859 	 -1.4973
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6187 	 -17.2811 	 6.9922 	 -0.6884 	 0.0850 	 -1.4965
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6188 	 -17.3136 	 7.0347 	 -0.6882 	 0.0844 	 -1.4963
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6497 	 -17.2966 	 6.9976 	 -0.6878 	 0.0839 	 -1.4944
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6774 	 -17.3113 	 6.9573 	 -0.6886 	 0.0824 	 -1.4939
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6518 	 -17.3271 	 6.9222 	 -0.6890 	 0.0815 	 -1.4916
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6552 	 -17.3258 	 6.9327 	 -0.6901 	 0.0813 	 -1.4882
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6605 	 -17.3250 	 6.9018 	 -0.6894 	 0.0797 	 -1.4846
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6657 	 -17.3570 	 6.9551 	 -0.6892 	 0.0794 	 -1.4805
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6723 	 -17.3560 	 6.9278 	 -0.6892 	 0.0787 	 -1.4756
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6756 	 -17.3222 	 6.8953 	 -0.6901 	 0.0777 	 -1.4723
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6520 	 -17.3388 	 6.9879 	 -0.6896 	 0.0782 	 -1.4688
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.6872 	 -17.3538 	 7.0046 	 -0.6899 	 0.0782 	 -1.4634
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.7209 	 -17.3360 	 6.9752 	 -0.6905 	 0.0788 	 -1.4593
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.7545 	 -17.3508 	 6.9469 	 -0.6904 	 0.0786 	 -1.4545
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.7366 	 -17.3657 	 6.9301 	 -0.6912 	 0.0789 	 -1.4464
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.7719 	 -17.3809 	 6.9882 	 -0.6915 	 0.0800 	 -1.4407
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.7786 	 -17.3788 	 6.9644 	 -0.6927 	 0.0790 	 -1.4345
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.7606 	 -17.3944 	 6.9034 	 -0.6931 	 0.0800 	 -1.4276
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.7944 	 -17.4092 	 6.9165 	 -0.6929 	 0.0802 	 -1.4234
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.8292 	 -17.4236 	 6.8923 	 -0.6937 	 0.0806 	 -1.4174
0.0000 	 0.0000 	 0.0000 	 0 	 0 	 -6.8088 	 -17.4385 	 6.9537 	 -0.6945 	 0.0804 	 -1.4105
