2512366 	 -69706 	 -69705 	 -69705 	 -69705 	 -1 	 4065 	 425 	 26
2512368 	 -69706 	 -69705 	 -69705 	 -69705 	 -2 	 4058 	 424 	 18
2512372 	 -69704 	 -69705 	 -69705 	 -69705 	 1 	 4051 	 426 	 24
2512374 	 -69703 	 -69705 	 -69705 	 -69705 	 2 	 4051 	 427 	 22
2512376 	 -69703 	 -69705 	 -69705 	 -69705 	 3 	 4045 	 428 	 21
2512378 	 -69703 	 -69705 	 -69705 	 -69705 	 1 	 4045 	 426 	 19
2512380 	 -69704 	 -69705 	 -69705 	 -69705 	 0 	 4045 	 426 	 23
2512382 	 -69703 	 -69705 	 -69705 	 -69705 	 0 	 4038 	 426 	 15
2512384 	 -69703 	 -69705 	 -69705 	 -69705 	 0 	 4051 	 426 	 26
2512386 	 -69704 	 -69705 	 -69705 	 -69705 	 -1 	 4045 	 425 	 27
2512388 	 -69704 	 -69705 	 -69705 	 -69705 	 -1 	 4045 	 425 	 27
2512390 	 -69704 	 -69705 	 -69705 	 -69705 	 0 	 4065 	 426 	 30
2512392 	 -69704 	 -69705 	 -69705 	 -69705 	 2 	 4051 	 427 	 32
2512394 	 -69704 	 -69705 	 -69705 	 -69705 	 1 	 4058 	 426 	 13
2512396 	 -69703 	 -69705 	 -69705 	 -69705 	 1 	 4045 	 426 	 33
2512398 	 -69703 	 -69705 	 -69705 	 -69705 	 2 	 4031 	 427 	 24
2512400 	 -69703 	 -69705 	 -69705 	 -69705 	 2 	 4045 	 427 	 17
2512402 	 -69704 	 -69705 	 -69705 	 -69705 	 0 	 4038 	 426 	 19
2512404 	 -69707 	 -69705 	 -69705 	 -69705 	 -3 	 4058 	 423 	 30
2512406 	 -69706 	 -69705 	 -69705 	 -69705 	 -2 	 4051 	 424 	 26
2512408 	 -69703 	 -69705 	 -69705 	 -69705 	 2 	 4038 	 427 	 29
2512410 	 -69703 	 -69705 	 -69705 	 -69705 	 3 	 4038 	 428 	 23
2512412 	 -69703 	 -69705 	 -69705 	 -69705 	 2 	 4038 	 427 	 26
2512414 	 -69704 	 -69705 	 -69705 	 -69705 	 -2 	 4045 	 424 	 29
