0.0263715 	 9.34233 	 9.67779 	 -61.682 	 67.0534 	 162.128 	 64.032 
0.0534984 	 9.34233 	 9.64424 	 -61.8573 	 67.0052 	 162.08 	 63.9537 
0.073423 	 9.34233 	 9.6107 	 -62.0189 	 66.9617 	 162.037 	 63.8682 
0.100651 	 9.34233 	 9.57715 	 -62.1909 	 66.9145 	 161.989 	 63.8072 
0.12707 	 9.34233 	 9.54361 	 -62.3821 	 66.8609 	 161.935 	 63.7295 
0.148823 	 9.34233 	 9.51006 	 -62.5502 	 66.8151 	 161.891 	 63.6525 
0.17489 	 9.39729 	 9.47926 	 -62.6583 	 66.7887 	 161.865 	 63.5829 
0.202365 	 9.39729 	 9.44846 	 -62.8146 	 66.746 	 161.829 	 63.4795 
0.22837 	 9.78272 	 9.43694 	 -62.9381 	 66.7078 	 161.831 	 63.3861 
0.248344 	 9.78272 	 9.42541 	 -63.0678 	 66.6676 	 161.866 	 63.308 
0.274858 	 9.78272 	 9.41388 	 -63.2728 	 66.6016 	 161.8 	 63.2464 
0.301823 	 10.0806 	 9.4508 	 -63.4468 	 66.5296 	 161.967 	 63.1646 
0.327916 	 10.1243 	 9.4899 	 -63.5818 	 66.4702 	 162.031 	 63.1144 
0.347959 	 10.1243 	 9.52899 	 -63.6845 	 66.4218 	 162.084 	 63.0801 
0.374531 	 10.1243 	 9.56809 	 -63.8425 	 66.3544 	 162.126 	 63.0543 
0.400079 	 10.1243 	 9.60719 	 -63.904 	 66.3201 	 162.174 	 62.9947 
0.425903 	 10.1426 	 9.6472 	 -63.9178 	 66.3017 	 162.24 	 62.9058 
0.451538 	 10.0132 	 9.68074 	 -63.8853 	 66.3013 	 162.289 	 62.8433 
0.478347 	 10.0132 	 9.71429 	 -63.8862 	 66.2895 	 162.291 	 62.7691 
0.504935 	 10.0132 	 9.74784 	 -63.7665 	 66.319 	 162.32 	 62.6818 
0.524478 	 10.0132 	 9.78138 	 -63.7174 	 66.3243 	 162.326 	 62.6001 
0.55141 	 8.70439 	 9.74948 	 -63.8208 	 66.2999 	 162.301 	 62.5572 
0.578015 	 8.70439 	 9.71759 	 -63.9738 	 66.2584 	 162.26 	 62.494 
0.604445 	 8.45689 	 9.67332 	 -64.2023 	 66.1954 	 162.197 	 62.4198 
0.624923 	 8.45689 	 9.62904 	 -64.3905 	 66.1462 	 162.149 	 62.34 
0.650099 	 8.45689 	 9.58477 	 -64.6123 	 66.0854 	 162.088 	 62.2824 
0.67654 	 9.16243 	 9.57303 	 -64.8277 	 66.0157 	 162.051 	 62.2063 
0.701629 	 9.16243 	 9.56129 	 -65.0249 	 65.9521 	 162.049 	 62.115 
0.72738 	 9.16243 	 9.53027 	 -65.2002 	 65.9026 	 162.125 	 62.0332 
0.75339 	 9.16243 	 9.49926 	 -65.2311 	 65.9027 	 162.255 	 61.9219 
0.778981 	 9.16243 	 9.46824 	 -65.3054 	 65.8878 	 162.327 	 61.7634 
0.799053 	 9.16243 	 9.42233 	 -65.3714 	 65.8809 	 162.349 	 61.6231 
0.824912 	 9.16243 	 9.37424 	 -65.5511 	 65.8358 	 162.306 	 61.5413 
0.850903 	 9.16243 	 9.32615 	 -65.7577 	 65.7814 	 162.253 	 61.4552 
0.876497 	 9.16243 	 9.27806 	 -65.9173 	 65.7431 	 162.216 	 61.3662 
0.901907 	 9.50636 	 9.24716 	 -66.1459 	 65.6752 	 162.149 	 61.2642 
0.922474 	 9.50636 	 9.21535 	 -66.36 	 65.6126 	 162.093 	 61.1433 
0.949521 	 9.41247 	 9.18531 	 -66.6222 	 65.5327 	 162.039 	 61.0587 
0.97649 	 9.12868 	 9.14108 	 -66.8033 	 65.4857 	 162.039 	 60.9114 
1.00259 	 9.04741 	 9.09279 	 -66.9659 	 65.4463 	 162.072 	 60.7597 
1.02862 	 9.07621 	 9.04594 	 -67.1961 	 65.3832 	 162.11 	 60.6444 
1.05426 	 9.05658 	 9.06355 	 -67.2552 	 65.3568 	 162.177 	 60.5281 
1.07971 	 9.05247 	 9.08095 	 -67.3814 	 65.3073 	 162.182 	 60.3567 
1.09952 	 8.83763 	 9.09999 	 -67.2985 	 65.3293 	 162.229 	 60.1749 
1.12451 	 8.58854 	 9.10657 	 -67.2915 	 65.3295 	 162.248 	 60.0278 
1.15092 	 8.57558 	 9.11251 	 -67.3417 	 65.3101 	 162.242 	 59.8075 
1.17799 	 8.34283 	 9.07153 	 -67.3265 	 65.3295 	 162.266 	 59.5794 
1.20406 	 8.34283 	 9.03055 	 -67.3463 	 65.3368 	 162.275 	 59.3703 
1.2234 	 8.30138 	 8.98749 	 -67.4279 	 65.3235 	 162.26 	 59.1953 
1.24982 	 8.43186 	 8.95097 	 -67.6099 	 65.2734 	 162.211 	 59.0663 
1.27545 	 8.68017 	 8.92685 	 -67.8025 	 65.2153 	 162.153 	 58.8884 
1.30099 	 8.91243 	 8.91435 	 -67.9964 	 65.1527 	 162.092 	 58.7367 
1.32984 	 8.91243 	 8.90185 	 -68.3 	 65.0523 	 161.99 	 58.5643 
1.35596 	 8.76623 	 8.88204 	 -68.5239 	 64.9818 	 161.92 	 58.3206 
1.37637 	 8.76623 	 8.86223 	 -68.7174 	 64.9218 	 161.861 	 58.1118 
1.40295 	 8.19624 	 8.79673 	 -68.6903 	 64.9538 	 161.895 	 57.9684 
1.42876 	 8.19624 	 8.73122 	 -68.7545 	 64.9542 	 161.896 	 57.8123 
1.45384 	 7.89861 	 8.65553 	 -68.6897 	 65.0028 	 161.945 	 57.6514 
1.47334 	 7.57822 	 8.57801 	 -68.7662 	 65.0031 	 161.946 	 57.4525 
1.49993 	 7.57161 	 8.50422 	 -68.8799 	 64.9893 	 161.932 	 57.3268 
1.52591 	 7.57161 	 8.42899 	 -68.8668 	 65.0198 	 161.962 	 57.2363 
1.55188 	 7.57161 	 8.35474 	 -69.0382 	 64.9863 	 161.928 	 57.1809 
1.57286 	 7.57161 	 8.28069 	 -69.2208 	 64.9488 	 161.891 	 57.0779 
1.5994 	 7.57161 	 8.21739 	 -69.3379 	 64.9302 	 161.872 	 56.9716 
1.62585 	 7.47395 	 8.16166 	 -69.3094 	 64.9593 	 161.901 	 56.8167 
1.65292 	 7.2618 	 8.09598 	 -69.4348 	 64.9387 	 161.88 	 56.6824 
1.67904 	 7.2618 	 8.04192 	 -69.5741 	 64.9092 	 161.851 	 56.5318 
1.69866 	 7.38629 	 7.9941 	 -69.6965 	 64.8834 	 161.823 	 56.3616 
1.72535 	 7.36701 	 7.94738 	 -69.6664 	 64.91 	 161.849 	 56.242 
1.75242 	 7.39483 	 7.89553 	 -69.7148 	 64.9112 	 161.853 	 56.1132 
1.77341 	 7.40689 	 7.83186 	 -69.8617 	 64.8824 	 161.824 	 56.0004 
1.79996 	 7.40979 	 7.75673 	 -70.0011 	 64.8602 	 161.802 	 55.9061 
1.82704 	 7.40979 	 7.6816 	 -70.1513 	 64.8342 	 161.776 	 55.7203 
1.85411 	 6.95204 	 7.59089 	 -70.1092 	 64.8801 	 161.823 	 55.4983 
1.87347 	 6.75483 	 7.49032 	 -70.1437 	 64.903 	 161.845 	 55.3192 
1.89885 	 6.72427 	 7.41672 	 -70.2063 	 64.9068 	 161.849 	 55.176 
1.92436 	 6.71332 	 7.34258 	 -70.2523 	 64.9165 	 161.859 	 54.974 
1.95042 	 6.7846 	 7.28688 	 -70.3754 	 64.8932 	 161.837 	 54.7817 
1.97599 	 7.23833 	 7.26988 	 -70.4684 	 64.8669 	 161.811 	 54.6241 
2.00107 	 7.59743 	 7.27117 	 -70.5734 	 64.8302 	 161.775 	 54.4913 
2.02713 	 7.82563 	 7.28387 	 -70.6792 	 64.7892 	 161.731 	 54.3467 
2.05421 	 8.22285 	 7.31643 	 -70.7965 	 64.7373 	 161.681 	 54.1697 
2.07476 	 8.37459 	 7.35658 	 -70.8421 	 64.7076 	 161.651 	 54.0144 
2.10134 	 8.42882 	 7.39944 	 -71.0061 	 64.636 	 161.578 	 53.8748 
2.12695 	 8.64601 	 7.45805 	 -71.062 	 64.5963 	 161.538 	 53.6783 
2.15336 	 8.64601 	 7.52726 	 -71.0508 	 64.5762 	 161.52 	 53.4496 
2.17293 	 8.38793 	 7.58356 	 -71.0528 	 64.556 	 161.499 	 53.2944 
2.1999 	 8.38793 	 7.63364 	 -71.0362 	 64.5444 	 161.485 	 53.2047 
2.22634 	 8.38793 	 7.68469 	 -70.881 	 64.5805 	 161.521 	 53.0377 
2.25246 	 7.83367 	 7.70663 	 -70.8217 	 64.5935 	 161.536 	 52.8718 
2.27849 	 7.79527 	 7.72605 	 -70.8001 	 64.5942 	 161.535 	 52.7327 
2.29852 	 7.55052 	 7.73309 	 -70.6564 	 64.6416 	 161.582 	 52.6318 
2.32409 	 7.46568 	 7.73588 	 -70.6062 	 64.658 	 161.598 	 52.5502 
2.3515 	 7.34556 	 7.75556 	 -70.5886 	 64.6573 	 161.597 	 52.4219 
2.37708 	 6.92761 	 7.7642 	 -70.6254 	 64.6415 	 161.583 	 52.2409 
2.40264 	 6.84547 	 7.77026 	 -70.6516 	 64.6303 	 161.571 	 52.0633 
2.42232 	 6.66652 	 7.76792 	 -70.6145 	 64.644 	 161.586 	 51.9095 
2.44844 	 6.52291 	 7.75483 	 -70.6569 	 64.6339 	 161.578 	 51.7558 
2.4755 	 6.39699 	 7.71277 	 -70.6988 	 64.6339 	 161.578 	 51.5181 
2.50212 	 6.12672 	 7.63923 	 -70.6025 	 64.6927 	 161.635 	 51.2889 
2.52286 	 5.73259 	 7.53458 	 -70.6196 	 64.7231 	 161.666 	 51.1106 
2.54945 	 5.73259 	 7.41007 	 -70.5691 	 64.7836 	 161.725 	 51.0033 
2.57598 	 5.28647 	 7.25566 	 -70.698 	 64.7924 	 161.733 	 50.8779 
2.60257 	 5.30495 	 7.09947 	 -70.8798 	 64.7836 	 161.722 	 50.7403 
2.62838 	 5.43841 	 6.93909 	 -70.9818 	 64.8038 	 161.743 	 50.5998 
2.65497 	 5.75344 	 6.79446 	 -71.2121 	 64.7742 	 161.713 	 50.506 
2.67636 	 5.75344 	 6.66273 	 -71.4811 	 64.7266 	 161.665 	 50.4068 
2.70344 	 6.15931 	 6.5513 	 -71.7376 	 64.6764 	 161.617 	 50.332 
2.72401 	 6.17658 	 6.44074 	 -71.8949 	 64.6602 	 161.598 	 50.2278 
2.75068 	 6.05804 	 6.35195 	 -72.1472 	 64.6036 	 161.542 	 50.146 
2.77212 	 5.96262 	 6.26032 	 -72.35 	 64.565 	 161.503 	 50.0776 
2.79818 	 5.76904 	 6.17125 	 -72.5129 	 64.5395 	 161.478 	 50.0395 
2.82462 	 5.42311 	 6.06912 	 -72.5723 	 64.5543 	 161.493 	 49.9376 
2.85048 	 5.07183 	 5.95543 	 -72.4515 	 64.6355 	 161.574 	 49.6605 
2.87638 	 4.53372 	 5.83574 	 -72.3657 	 64.7067 	 161.644 	 49.4353 
2.90194 	 4.11734 	 5.69933 	 -72.3421 	 64.7621 	 161.697 	 49.3194 
2.92992 	 4.11734 	 5.57187 	 -72.2322 	 64.8442 	 161.782 	 49.1901 
2.95007 	 4.11734 	 5.45159 	 -72.1238 	 64.9232 	 161.86 	 49.0361 
2.97654 	 4.11734 	 5.33761 	 -71.9492 	 65.0229 	 161.958 	 48.9313 
3.00314 	 1.83259 	 5.12291 	 -71.911 	 65.1103 	 162.045 	 48.8112 
3.02356 	 1.33148 	 4.90285 	 -71.9557 	 65.1707 	 162.103 	 48.6973 
3.04907 	 1.07608 	 4.67002 	 -71.8627 	 65.2831 	 162.217 	 48.5735 
3.07503 	 1.07608 	 4.45951 	 -71.7365 	 65.3991 	 162.331 	 48.393 
3.10215 	 0.000837229 	 4.1943 	 -71.6868 	 65.5074 	 162.442 	 48.2395 
3.12879 	 -0.475367 	 3.89861 	 -71.6684 	 65.6154 	 162.547 	 48.1963 
3.14877 	 -0.583438 	 3.58177 	 -71.7194 	 65.7068 	 162.638 	 48.1666 
3.17521 	 -0.532628 	 3.26746 	 -71.8576 	 65.7672 	 162.697 	 48.0921 
3.20185 	 -1.05743 	 2.90663 	 -72.1411 	 65.7938 	 162.725 	 48.0299 
3.22685 	 -0.90535 	 2.55253 	 -72.3203 	 65.8538 	 162.787 	 48.0253 
3.25248 	 -0.90535 	 2.20436 	 -72.2408 	 66.0004 	 162.932 	 47.9376 
3.27296 	 -1.91621 	 1.81042 	 -72.4574 	 66.0612 	 162.994 	 47.8382 
3.29907 	 -1.91621 	 1.42616 	 -72.5176 	 66.1721 	 163.103 	 47.7935 
3.32554 	 -1.91621 	 1.05919 	 -72.6725 	 66.2447 	 163.176 	 47.7782 
3.35216 	 -3.07499 	 0.651849 	 -72.7596 	 66.3542 	 163.285 	 47.7077 
3.37869 	 -3.76278 	 0.237024 	 -72.9077 	 66.4452 	 163.375 	 47.6392 
3.40476 	 -4.17 	 -0.177343 	 -72.9984 	 66.5558 	 163.486 	 47.6082 
3.42534 	 -4.47855 	 -0.607138 	 -73.1774 	 66.6413 	 163.57 	 47.5477 
3.45248 	 -5.1989 	 -1.07295 	 -73.2772 	 66.766 	 163.693 	 47.4983 
3.47794 	 -5.52019 	 -1.55483 	 -73.6478 	 66.8039 	 163.731 	 47.4851 
3.4985 	 -5.52019 	 -1.92247 	 -73.8029 	 66.8763 	 163.803 	 47.4513 
3.52507 	 -6.2735 	 -2.30271 	 -73.8279 	 66.9972 	 163.924 	 47.3954 
3.55113 	 -6.6174 	 -2.68739 	 -73.8508 	 67.1201 	 164.043 	 47.308 
3.57771 	 -7.30081 	 -3.10623 	 -74.0326 	 67.2006 	 164.123 	 47.3098 
3.60434 	 -7.4671 	 -3.47963 	 -74.1891 	 67.2743 	 164.197 	 47.3612 
3.62484 	 -7.47225 	 -3.82947 	 -74.3419 	 67.3411 	 164.264 	 47.2571 
3.65191 	 -7.47225 	 -4.17391 	 -74.2721 	 67.4816 	 164.405 	 47.1923 
3.67254 	 -7.47225 	 -4.5209 	 -74.5634 	 67.5005 	 164.42 	 47.2557 
