0.0263593 	 16.8304 	 16.9843 	 -42.0232 	 71.1927 	 118.506 	 90.213 
0.052926 	 16.8304 	 16.933 	 -42.1476 	 71.1685 	 118.48 	 90.2177 
0.0729943 	 16.8304 	 16.8817 	 -42.1895 	 71.1716 	 118.483 	 90.1754 
0.0996957 	 16.8304 	 16.8304 	 -42.1382 	 71.2055 	 118.517 	 90.1165 
0.12698 	 16.8304 	 16.8304 	 -42.0428 	 71.2371 	 118.549 	 90.0487 
0.147473 	 16.8304 	 16.8304 	 -41.9592 	 71.2647 	 118.576 	 89.9941 
0.173057 	 16.8304 	 16.8304 	 -41.9319 	 71.2737 	 118.585 	 89.9561 
0.199328 	 16.8304 	 16.8304 	 -41.9887 	 71.255 	 118.567 	 89.9313 
0.224889 	 16.8304 	 16.8304 	 -42.0198 	 71.2447 	 118.557 	 89.9276 
0.250978 	 16.8304 	 16.8304 	 -42.0872 	 71.2224 	 118.534 	 89.9345 
0.277545 	 16.8304 	 16.8304 	 -42.181 	 71.1914 	 118.502 	 89.9233 
0.323371 	 16.8304 	 16.8304 	 -42.2505 	 71.1684 	 118.479 	 89.8715 
0.349423 	 16.8304 	 16.8304 	 -42.2258 	 71.1766 	 118.488 	 89.816 
0.376468 	 16.8304 	 16.8304 	 -42.2332 	 71.1741 	 118.485 	 89.7647 
0.396447 	 16.8304 	 16.8304 	 -42.2774 	 71.1595 	 118.47 	 89.722 
0.42334 	 16.8304 	 16.8304 	 -42.2578 	 71.166 	 118.477 	 89.6694 
0.449845 	 16.8304 	 16.8304 	 -42.196 	 71.1864 	 118.5 	 89.6058 
0.47134 	 16.8304 	 16.8304 	 -42.2052 	 71.1834 	 118.495 	 89.5643 
0.497414 	 16.8304 	 16.8304 	 -42.166 	 71.1963 	 118.509 	 89.5642 
0.523045 	 16.8304 	 16.8304 	 -42.2171 	 71.1795 	 118.489 	 89.5508 
0.54935 	 16.8304 	 16.8304 	 -42.2609 	 71.165 	 118.476 	 89.4548 
0.575855 	 16.8304 	 16.8304 	 -42.5138 	 71.0813 	 118.393 	 89.3887 
0.601358 	 16.8304 	 16.8304 	 -42.6003 	 71.0527 	 118.365 	 89.3714 
0.622372 	 16.8304 	 16.8304 	 -42.5651 	 71.0643 	 118.377 	 89.354 
0.647934 	 16.8304 	 16.8304 	 -42.5355 	 71.0741 	 118.385 	 89.3155 
0.674914 	 16.8304 	 16.8304 	 -42.495 	 71.0875 	 118.399 	 89.2544 
0.701991 	 16.8304 	 16.8304 	 -42.4736 	 71.0946 	 118.406 	 89.2012 
0.722858 	 16.8304 	 16.8304 	 -42.4837 	 71.0913 	 118.403 	 89.1385 
0.749465 	 16.8304 	 16.8304 	 -42.4142 	 71.1143 	 118.426 	 89.1061 
0.775893 	 16.8304 	 16.8304 	 -42.3508 	 71.1352 	 118.447 	 89.0796 
0.802405 	 16.8304 	 16.8304 	 -42.4056 	 71.1171 	 118.428 	 89.0206 
0.823381 	 16.8304 	 16.8304 	 -42.4713 	 71.0954 	 118.408 	 88.9492 
0.848911 	 16.8304 	 16.8304 	 -42.5286 	 71.0764 	 118.387 	 88.8972 
0.874437 	 16.8304 	 16.8304 	 -42.4458 	 71.1038 	 118.416 	 88.8533 
0.900932 	 16.8304 	 16.8304 	 -42.4038 	 71.1177 	 118.429 	 88.7871 
0.926898 	 16.8304 	 16.8304 	 -42.2586 	 71.1657 	 118.479 	 88.6787 
0.952896 	 16.8304 	 16.8304 	 -42.0431 	 71.237 	 118.548 	 88.5923 
0.972401 	 16.8304 	 16.8304 	 -42.0339 	 71.24 	 118.552 	 88.5258 
0.999879 	 16.8304 	 16.8304 	 -42.0418 	 71.2374 	 118.549 	 88.4831 
1.02637 	 16.8304 	 16.8304 	 -42.0099 	 71.248 	 118.56 	 88.4291 
1.05195 	 16.8304 	 16.8304 	 -41.959 	 71.2648 	 118.578 	 88.3873 
1.07803 	 16.8304 	 16.8304 	 -42.0062 	 71.2492 	 118.561 	 88.3501 
1.09807 	 16.8304 	 16.8304 	 -41.9804 	 71.2577 	 118.568 	 88.2902 
1.12513 	 16.8304 	 16.8304 	 -41.9212 	 71.2773 	 118.589 	 88.2406 
1.15243 	 19.0305 	 16.9404 	 -41.8035 	 71.2798 	 118.593 	 88.1855 
1.17834 	 19.1432 	 17.0561 	 -41.6622 	 71.2883 	 118.6 	 88.1277 
1.2004 	 19.3825 	 17.1837 	 -41.4076 	 71.3303 	 118.642 	 88.0566 
1.22684 	 19.7327 	 17.3288 	 -41.3026 	 71.317 	 118.629 	 87.9975 
1.25287 	 20.2462 	 17.4996 	 -41.2995 	 71.2616 	 118.574 	 87.8895 
1.27886 	 20.2462 	 17.6704 	 -41.111 	 71.2674 	 118.581 	 87.7547 
1.29887 	 20.3285 	 17.8453 	 -40.7993 	 71.3126 	 118.626 	 87.6264 
1.32594 	 20.6452 	 18.036 	 -40.494 	 71.3505 	 118.662 	 87.5093 
1.34685 	 21.362 	 18.2626 	 -40.1785 	 71.3799 	 118.692 	 87.3437 
1.37229 	 21.777 	 18.5099 	 -39.7461 	 71.441 	 118.752 	 87.2401 
1.39995 	 21.9553 	 18.7662 	 -39.3566 	 71.485 	 118.797 	 87.1335 
1.42593 	 21.9553 	 19.0224 	 -38.9754 	 71.5263 	 118.837 	 87.0138 
1.44644 	 22.0721 	 19.2845 	 -38.5559 	 71.5782 	 118.889 	 86.8966 
1.472 	 22.1741 	 19.5517 	 -38.179 	 71.6144 	 118.926 	 86.7895 
